"startTime";"endTime";"value"
"2025-03-09T08:00:00.000Z";"2025-03-09T08:15:00.000Z";248.8
"2025-03-09T08:15:00.000Z";"2025-03-09T08:30:00.000Z";264.5
"2025-03-09T08:30:00.000Z";"2025-03-09T08:45:00.000Z";280.2
"2025-03-09T08:45:00.000Z";"2025-03-09T09:00:00.000Z";295.9
"2025-03-09T09:00:00.000Z";"2025-03-09T09:15:00.000Z";315.7
"2025-03-09T09:15:00.000Z";"2025-03-09T09:30:00.000Z";325.4
"2025-03-09T09:30:00.000Z";"2025-03-09T09:45:00.000Z";331.9
"2025-03-09T09:45:00.000Z";"2025-03-09T10:00:00.000Z";341.5
"2025-03-09T10:00:00.000Z";"2025-03-09T10:15:00.000Z";341.5
"2025-03-09T10:15:00.000Z";"2025-03-09T10:30:00.000Z";348
"2025-03-09T10:30:00.000Z";"2025-03-09T10:45:00.000Z";348
"2025-03-09T10:45:00.000Z";"2025-03-09T11:00:00.000Z";341.5
"2025-03-09T11:00:00.000Z";"2025-03-09T11:15:00.000Z";340
"2025-03-09T11:15:00.000Z";"2025-03-09T11:30:00.000Z";327.9
"2025-03-09T11:30:00.000Z";"2025-03-09T11:45:00.000Z";315.8
"2025-03-09T11:45:00.000Z";"2025-03-09T12:00:00.000Z";303.7
"2025-03-09T12:00:00.000Z";"2025-03-09T12:15:00.000Z";278.3
"2025-03-09T12:15:00.000Z";"2025-03-09T12:30:00.000Z";258.1
"2025-03-09T12:30:00.000Z";"2025-03-09T12:45:00.000Z";237.9
"2025-03-09T12:45:00.000Z";"2025-03-09T13:00:00.000Z";217.8
"2025-03-09T13:00:00.000Z";"2025-03-09T13:15:00.000Z";190.7
"2025-03-09T13:15:00.000Z";"2025-03-09T13:30:00.000Z";170.5
"2025-03-09T13:30:00.000Z";"2025-03-09T13:45:00.000Z";150.3
"2025-03-09T13:45:00.000Z";"2025-03-09T14:00:00.000Z";130.2
"2025-03-09T14:00:00.000Z";"2025-03-09T14:15:00.000Z";115.6
"2025-03-09T14:15:00.000Z";"2025-03-09T14:30:00.000Z";96.2
"2025-03-09T14:30:00.000Z";"2025-03-09T14:45:00.000Z";76.8
"2025-03-09T14:45:00.000Z";"2025-03-09T15:00:00.000Z";57.5
"2025-03-09T15:00:00.000Z";"2025-03-09T15:15:00.000Z";11
"2025-03-09T15:15:00.000Z";"2025-03-09T15:30:00.000Z";7.4
"2025-03-09T15:30:00.000Z";"2025-03-09T15:45:00.000Z";3.7
"2025-03-09T15:45:00.000Z";"2025-03-09T16:00:00.000Z";0
"2025-03-09T16:00:00.000Z";"2025-03-09T16:15:00.000Z";0
"2025-03-09T16:15:00.000Z";"2025-03-09T16:30:00.000Z";0
"2025-03-09T16:30:00.000Z";"2025-03-09T16:45:00.000Z";0
"2025-03-09T16:45:00.000Z";"2025-03-09T17:00:00.000Z";0
"2025-03-09T17:00:00.000Z";"2025-03-09T17:15:00.000Z";0
"2025-03-09T17:15:00.000Z";"2025-03-09T17:30:00.000Z";0
"2025-03-09T17:30:00.000Z";"2025-03-09T17:45:00.000Z";0
"2025-03-09T17:45:00.000Z";"2025-03-09T18:00:00.000Z";0
"2025-03-09T18:00:00.000Z";"2025-03-09T18:15:00.000Z";0
"2025-03-09T18:15:00.000Z";"2025-03-09T18:30:00.000Z";0
"2025-03-09T18:30:00.000Z";"2025-03-09T18:45:00.000Z";0
"2025-03-09T18:45:00.000Z";"2025-03-09T19:00:00.000Z";0
"2025-03-09T19:00:00.000Z";"2025-03-09T19:15:00.000Z";0
"2025-03-09T19:15:00.000Z";"2025-03-09T19:30:00.000Z";0
"2025-03-09T19:30:00.000Z";"2025-03-09T19:45:00.000Z";0
"2025-03-09T19:45:00.000Z";"2025-03-09T20:00:00.000Z";0
"2025-03-09T20:00:00.000Z";"2025-03-09T20:15:00.000Z";0
"2025-03-09T20:15:00.000Z";"2025-03-09T20:30:00.000Z";0
"2025-03-09T20:30:00.000Z";"2025-03-09T20:45:00.000Z";0
"2025-03-09T20:45:00.000Z";"2025-03-09T21:00:00.000Z";0
"2025-03-09T21:00:00.000Z";"2025-03-09T21:15:00.000Z";0
"2025-03-09T21:15:00.000Z";"2025-03-09T21:30:00.000Z";0
"2025-03-09T21:30:00.000Z";"2025-03-09T21:45:00.000Z";0
"2025-03-09T21:45:00.000Z";"2025-03-09T22:00:00.000Z";0
"2025-03-09T22:00:00.000Z";"2025-03-09T22:15:00.000Z";0
"2025-03-09T22:15:00.000Z";"2025-03-09T22:30:00.000Z";0
"2025-03-09T22:30:00.000Z";"2025-03-09T22:45:00.000Z";0
"2025-03-09T22:45:00.000Z";"2025-03-09T23:00:00.000Z";0
"2025-03-09T23:00:00.000Z";"2025-03-09T23:15:00.000Z";0
"2025-03-09T23:15:00.000Z";"2025-03-09T23:30:00.000Z";0
"2025-03-09T23:30:00.000Z";"2025-03-09T23:45:00.000Z";0
"2025-03-09T23:45:00.000Z";"2025-03-10T00:00:00.000Z";0
"2025-03-10T00:00:00.000Z";"2025-03-10T00:15:00.000Z";0
"2025-03-10T00:15:00.000Z";"2025-03-10T00:30:00.000Z";0
"2025-03-10T00:30:00.000Z";"2025-03-10T00:45:00.000Z";0
"2025-03-10T00:45:00.000Z";"2025-03-10T01:00:00.000Z";0
"2025-03-10T01:00:00.000Z";"2025-03-10T01:15:00.000Z";0
"2025-03-10T01:15:00.000Z";"2025-03-10T01:30:00.000Z";0
"2025-03-10T01:30:00.000Z";"2025-03-10T01:45:00.000Z";0
"2025-03-10T01:45:00.000Z";"2025-03-10T02:00:00.000Z";0
"2025-03-10T02:00:00.000Z";"2025-03-10T02:15:00.000Z";0
"2025-03-10T02:15:00.000Z";"2025-03-10T02:30:00.000Z";0
"2025-03-10T02:30:00.000Z";"2025-03-10T02:45:00.000Z";0
"2025-03-10T02:45:00.000Z";"2025-03-10T03:00:00.000Z";0
"2025-03-10T03:00:00.000Z";"2025-03-10T03:15:00.000Z";0
"2025-03-10T03:15:00.000Z";"2025-03-10T03:30:00.000Z";0
"2025-03-10T03:30:00.000Z";"2025-03-10T03:45:00.000Z";0
"2025-03-10T03:45:00.000Z";"2025-03-10T04:00:00.000Z";0
"2025-03-10T04:00:00.000Z";"2025-03-10T04:15:00.000Z";0
"2025-03-10T04:15:00.000Z";"2025-03-10T04:30:00.000Z";0
"2025-03-10T04:30:00.000Z";"2025-03-10T04:45:00.000Z";0
"2025-03-10T04:45:00.000Z";"2025-03-10T05:00:00.000Z";0
"2025-03-10T05:00:00.000Z";"2025-03-10T05:15:00.000Z";0
"2025-03-10T05:15:00.000Z";"2025-03-10T05:30:00.000Z";5.8
"2025-03-10T05:30:00.000Z";"2025-03-10T05:45:00.000Z";11.6
"2025-03-10T05:45:00.000Z";"2025-03-10T06:00:00.000Z";17.4
"2025-03-10T06:00:00.000Z";"2025-03-10T06:15:00.000Z";45
"2025-03-10T06:15:00.000Z";"2025-03-10T06:30:00.000Z";57.9
"2025-03-10T06:30:00.000Z";"2025-03-10T06:45:00.000Z";70.8
"2025-03-10T06:45:00.000Z";"2025-03-10T07:00:00.000Z";83.7
"2025-03-10T07:00:00.000Z";"2025-03-10T07:15:00.000Z";92.3
"2025-03-10T07:15:00.000Z";"2025-03-10T07:30:00.000Z";105.4
"2025-03-10T07:30:00.000Z";"2025-03-10T07:45:00.000Z";118.5
"2025-03-10T07:45:00.000Z";"2025-03-10T08:00:00.000Z";131.6
"2025-03-10T08:00:00.000Z";"2025-03-10T08:15:00.000Z";151.4
"2025-03-10T08:15:00.000Z";"2025-03-10T08:30:00.000Z";163.3
"2025-03-10T08:30:00.000Z";"2025-03-10T08:45:00.000Z";175.2
"2025-03-10T08:45:00.000Z";"2025-03-10T09:00:00.000Z";187.1
"2025-03-10T09:00:00.000Z";"2025-03-10T09:15:00.000Z";199
"2025-03-10T09:15:00.000Z";"2025-03-10T09:30:00.000Z";205.2
"2025-03-10T09:30:00.000Z";"2025-03-10T09:45:00.000Z";209.3
"2025-03-10T09:45:00.000Z";"2025-03-10T10:00:00.000Z";215.5
"2025-03-10T10:00:00.000Z";"2025-03-10T10:15:00.000Z";215.5
"2025-03-10T10:15:00.000Z";"2025-03-10T10:30:00.000Z";219.6
"2025-03-10T10:30:00.000Z";"2025-03-10T10:45:00.000Z";219.6
"2025-03-10T10:45:00.000Z";"2025-03-10T11:00:00.000Z";215.5
"2025-03-10T11:00:00.000Z";"2025-03-10T11:15:00.000Z";215.5
"2025-03-10T11:15:00.000Z";"2025-03-10T11:30:00.000Z";209.2
"2025-03-10T11:30:00.000Z";"2025-03-10T11:45:00.000Z";205
"2025-03-10T11:45:00.000Z";"2025-03-10T12:00:00.000Z";198.6
"2025-03-10T12:00:00.000Z";"2025-03-10T12:15:00.000Z";187.1
"2025-03-10T12:15:00.000Z";"2025-03-10T12:30:00.000Z";175.6
"2025-03-10T12:30:00.000Z";"2025-03-10T12:45:00.000Z";164.1
"2025-03-10T12:45:00.000Z";"2025-03-10T13:00:00.000Z";152.6
"2025-03-10T13:00:00.000Z";"2025-03-10T13:15:00.000Z";135.8
"2025-03-10T13:15:00.000Z";"2025-03-10T13:30:00.000Z";122
"2025-03-10T13:30:00.000Z";"2025-03-10T13:45:00.000Z";108.2
"2025-03-10T13:45:00.000Z";"2025-03-10T14:00:00.000Z";94.4
"2025-03-10T14:00:00.000Z";"2025-03-10T14:15:00.000Z";79.6
"2025-03-10T14:15:00.000Z";"2025-03-10T14:30:00.000Z";66.1
"2025-03-10T14:30:00.000Z";"2025-03-10T14:45:00.000Z";52.6
"2025-03-10T14:45:00.000Z";"2025-03-10T15:00:00.000Z";39.2
"2025-03-10T15:00:00.000Z";"2025-03-10T15:15:00.000Z";14.4
"2025-03-10T15:15:00.000Z";"2025-03-10T15:30:00.000Z";9.6
"2025-03-10T15:30:00.000Z";"2025-03-10T15:45:00.000Z";4.8
"2025-03-10T15:45:00.000Z";"2025-03-10T16:00:00.000Z";0
"2025-03-10T16:00:00.000Z";"2025-03-10T16:15:00.000Z";0
"2025-03-10T16:15:00.000Z";"2025-03-10T16:30:00.000Z";0
"2025-03-10T16:30:00.000Z";"2025-03-10T16:45:00.000Z";0
"2025-03-10T16:45:00.000Z";"2025-03-10T17:00:00.000Z";0
"2025-03-10T17:00:00.000Z";"2025-03-10T17:15:00.000Z";0
"2025-03-10T17:15:00.000Z";"2025-03-10T17:30:00.000Z";0
"2025-03-10T17:30:00.000Z";"2025-03-10T17:45:00.000Z";0
"2025-03-10T17:45:00.000Z";"2025-03-10T18:00:00.000Z";0
"2025-03-10T18:00:00.000Z";"2025-03-10T18:15:00.000Z";0
"2025-03-10T18:15:00.000Z";"2025-03-10T18:30:00.000Z";0
"2025-03-10T18:30:00.000Z";"2025-03-10T18:45:00.000Z";0
"2025-03-10T18:45:00.000Z";"2025-03-10T19:00:00.000Z";0
"2025-03-10T19:00:00.000Z";"2025-03-10T19:15:00.000Z";0
"2025-03-10T19:15:00.000Z";"2025-03-10T19:30:00.000Z";0
"2025-03-10T19:30:00.000Z";"2025-03-10T19:45:00.000Z";0
"2025-03-10T19:45:00.000Z";"2025-03-10T20:00:00.000Z";0
"2025-03-10T20:00:00.000Z";"2025-03-10T20:15:00.000Z";0
"2025-03-10T20:15:00.000Z";"2025-03-10T20:30:00.000Z";0
"2025-03-10T20:30:00.000Z";"2025-03-10T20:45:00.000Z";0
"2025-03-10T20:45:00.000Z";"2025-03-10T21:00:00.000Z";0
"2025-03-10T21:00:00.000Z";"2025-03-10T21:15:00.000Z";0
"2025-03-10T21:15:00.000Z";"2025-03-10T21:30:00.000Z";0
"2025-03-10T21:30:00.000Z";"2025-03-10T21:45:00.000Z";0
"2025-03-10T21:45:00.000Z";"2025-03-10T22:00:00.000Z";0
"2025-03-10T22:00:00.000Z";"2025-03-10T22:15:00.000Z";0
"2025-03-10T22:15:00.000Z";"2025-03-10T22:30:00.000Z";0
"2025-03-10T22:30:00.000Z";"2025-03-10T22:45:00.000Z";0
"2025-03-10T22:45:00.000Z";"2025-03-10T23:00:00.000Z";0
"2025-03-10T23:00:00.000Z";"2025-03-10T23:15:00.000Z";0
"2025-03-10T23:15:00.000Z";"2025-03-10T23:30:00.000Z";0
"2025-03-10T23:30:00.000Z";"2025-03-10T23:45:00.000Z";0
"2025-03-10T23:45:00.000Z";"2025-03-11T00:00:00.000Z";0
"2025-03-11T00:00:00.000Z";"2025-03-11T00:15:00.000Z";0
"2025-03-11T00:15:00.000Z";"2025-03-11T00:30:00.000Z";0
"2025-03-11T00:30:00.000Z";"2025-03-11T00:45:00.000Z";0
"2025-03-11T00:45:00.000Z";"2025-03-11T01:00:00.000Z";0
"2025-03-11T01:00:00.000Z";"2025-03-11T01:15:00.000Z";0
"2025-03-11T01:15:00.000Z";"2025-03-11T01:30:00.000Z";0
"2025-03-11T01:30:00.000Z";"2025-03-11T01:45:00.000Z";0
"2025-03-11T01:45:00.000Z";"2025-03-11T02:00:00.000Z";0
"2025-03-11T02:00:00.000Z";"2025-03-11T02:15:00.000Z";0
"2025-03-11T02:15:00.000Z";"2025-03-11T02:30:00.000Z";0
"2025-03-11T02:30:00.000Z";"2025-03-11T02:45:00.000Z";0
"2025-03-11T02:45:00.000Z";"2025-03-11T03:00:00.000Z";0
"2025-03-11T03:00:00.000Z";"2025-03-11T03:15:00.000Z";0
"2025-03-11T03:15:00.000Z";"2025-03-11T03:30:00.000Z";0
"2025-03-11T03:30:00.000Z";"2025-03-11T03:45:00.000Z";0
"2025-03-11T03:45:00.000Z";"2025-03-11T04:00:00.000Z";0
"2025-03-11T04:00:00.000Z";"2025-03-11T04:15:00.000Z";0
"2025-03-11T04:15:00.000Z";"2025-03-11T04:30:00.000Z";0
"2025-03-11T04:30:00.000Z";"2025-03-11T04:45:00.000Z";0
"2025-03-11T04:45:00.000Z";"2025-03-11T05:00:00.000Z";0
"2025-03-11T05:00:00.000Z";"2025-03-11T05:15:00.000Z";0
"2025-03-11T05:15:00.000Z";"2025-03-11T05:30:00.000Z";12.7
"2025-03-11T05:30:00.000Z";"2025-03-11T05:45:00.000Z";25.4
"2025-03-11T05:45:00.000Z";"2025-03-11T06:00:00.000Z";38.1
"2025-03-11T06:00:00.000Z";"2025-03-11T06:15:00.000Z";68.2
"2025-03-11T06:15:00.000Z";"2025-03-11T06:30:00.000Z";90.5
"2025-03-11T06:30:00.000Z";"2025-03-11T06:45:00.000Z";112.8
"2025-03-11T06:45:00.000Z";"2025-03-11T07:00:00.000Z";135.1
"2025-03-11T07:00:00.000Z";"2025-03-11T07:15:00.000Z";161.3
"2025-03-11T07:15:00.000Z";"2025-03-11T07:30:00.000Z";185.3
"2025-03-11T07:30:00.000Z";"2025-03-11T07:45:00.000Z";209.3
"2025-03-11T07:45:00.000Z";"2025-03-11T08:00:00.000Z";233.4
"2025-03-11T08:00:00.000Z";"2025-03-11T08:15:00.000Z";260.6
"2025-03-11T08:15:00.000Z";"2025-03-11T08:30:00.000Z";282.8
"2025-03-11T08:30:00.000Z";"2025-03-11T08:45:00.000Z";305
"2025-03-11T08:45:00.000Z";"2025-03-11T09:00:00.000Z";327.1
"2025-03-11T09:00:00.000Z";"2025-03-11T09:15:00.000Z";349.7
"2025-03-11T09:15:00.000Z";"2025-03-11T09:30:00.000Z";366.3
"2025-03-11T09:30:00.000Z";"2025-03-11T09:45:00.000Z";383
"2025-03-11T09:45:00.000Z";"2025-03-11T10:00:00.000Z";399.6
"2025-03-11T10:00:00.000Z";"2025-03-11T10:15:00.000Z";421.4
"2025-03-11T10:15:00.000Z";"2025-03-11T10:30:00.000Z";425.7
"2025-03-11T10:30:00.000Z";"2025-03-11T10:45:00.000Z";428.5
"2025-03-11T10:45:00.000Z";"2025-03-11T11:00:00.000Z";432.7
"2025-03-11T11:00:00.000Z";"2025-03-11T11:15:00.000Z";432.7
"2025-03-11T11:15:00.000Z";"2025-03-11T11:30:00.000Z";435.5
"2025-03-11T11:30:00.000Z";"2025-03-11T11:45:00.000Z";435.5
"2025-03-11T11:45:00.000Z";"2025-03-11T12:00:00.000Z";432.7
"2025-03-11T12:00:00.000Z";"2025-03-11T12:15:00.000Z";407.6
"2025-03-11T12:15:00.000Z";"2025-03-11T12:30:00.000Z";388.8
"2025-03-11T12:30:00.000Z";"2025-03-11T12:45:00.000Z";370
"2025-03-11T12:45:00.000Z";"2025-03-11T13:00:00.000Z";351.3
"2025-03-11T13:00:00.000Z";"2025-03-11T13:15:00.000Z";324.8
"2025-03-11T13:15:00.000Z";"2025-03-11T13:30:00.000Z";297.7
"2025-03-11T13:30:00.000Z";"2025-03-11T13:45:00.000Z";270.5
"2025-03-11T13:45:00.000Z";"2025-03-11T14:00:00.000Z";243.4
"2025-03-11T14:00:00.000Z";"2025-03-11T14:15:00.000Z";206.8
"2025-03-11T14:15:00.000Z";"2025-03-11T14:30:00.000Z";177.3
"2025-03-11T14:30:00.000Z";"2025-03-11T14:45:00.000Z";147.7
"2025-03-11T14:45:00.000Z";"2025-03-11T15:00:00.000Z";118.2
"2025-03-11T15:00:00.000Z";"2025-03-11T15:15:00.000Z";78.2
"2025-03-11T15:15:00.000Z";"2025-03-11T15:30:00.000Z";57.9
"2025-03-11T15:30:00.000Z";"2025-03-11T15:45:00.000Z";37.6
"2025-03-11T15:45:00.000Z";"2025-03-11T16:00:00.000Z";17.3
"2025-03-11T16:00:00.000Z";"2025-03-11T16:15:00.000Z";0
"2025-03-11T16:15:00.000Z";"2025-03-11T16:30:00.000Z";0
"2025-03-11T16:30:00.000Z";"2025-03-11T16:45:00.000Z";0
"2025-03-11T16:45:00.000Z";"2025-03-11T17:00:00.000Z";0
"2025-03-11T17:00:00.000Z";"2025-03-11T17:15:00.000Z";0
"2025-03-11T17:15:00.000Z";"2025-03-11T17:30:00.000Z";0
"2025-03-11T17:30:00.000Z";"2025-03-11T17:45:00.000Z";0
"2025-03-11T17:45:00.000Z";"2025-03-11T18:00:00.000Z";0
"2025-03-11T18:00:00.000Z";"2025-03-11T18:15:00.000Z";0
"2025-03-11T18:15:00.000Z";"2025-03-11T18:30:00.000Z";0
"2025-03-11T18:30:00.000Z";"2025-03-11T18:45:00.000Z";0
"2025-03-11T18:45:00.000Z";"2025-03-11T19:00:00.000Z";0
"2025-03-11T19:00:00.000Z";"2025-03-11T19:15:00.000Z";0
"2025-03-11T19:15:00.000Z";"2025-03-11T19:30:00.000Z";0
"2025-03-11T19:30:00.000Z";"2025-03-11T19:45:00.000Z";0
"2025-03-11T19:45:00.000Z";"2025-03-11T20:00:00.000Z";0
"2025-03-11T20:00:00.000Z";"2025-03-11T20:15:00.000Z";0
"2025-03-11T20:15:00.000Z";"2025-03-11T20:30:00.000Z";0
"2025-03-11T20:30:00.000Z";"2025-03-11T20:45:00.000Z";0
"2025-03-11T20:45:00.000Z";"2025-03-11T21:00:00.000Z";0
"2025-03-11T21:00:00.000Z";"2025-03-11T21:15:00.000Z";0
"2025-03-11T21:15:00.000Z";"2025-03-11T21:30:00.000Z";0
"2025-03-11T21:30:00.000Z";"2025-03-11T21:45:00.000Z";0
"2025-03-11T21:45:00.000Z";"2025-03-11T22:00:00.000Z";0
"2025-03-11T22:00:00.000Z";"2025-03-11T22:15:00.000Z";0
"2025-03-11T22:15:00.000Z";"2025-03-11T22:30:00.000Z";0
"2025-03-11T22:30:00.000Z";"2025-03-11T22:45:00.000Z";0
"2025-03-11T22:45:00.000Z";"2025-03-11T23:00:00.000Z";0
"2025-03-11T23:00:00.000Z";"2025-03-11T23:15:00.000Z";0
"2025-03-11T23:15:00.000Z";"2025-03-11T23:30:00.000Z";0
"2025-03-11T23:30:00.000Z";"2025-03-11T23:45:00.000Z";0
"2025-03-11T23:45:00.000Z";"2025-03-12T00:00:00.000Z";0
"2025-03-12T00:00:00.000Z";"2025-03-12T00:15:00.000Z";0
"2025-03-12T00:15:00.000Z";"2025-03-12T00:30:00.000Z";0
"2025-03-12T00:30:00.000Z";"2025-03-12T00:45:00.000Z";0
"2025-03-12T00:45:00.000Z";"2025-03-12T01:00:00.000Z";0
"2025-03-12T01:00:00.000Z";"2025-03-12T01:15:00.000Z";0
"2025-03-12T01:15:00.000Z";"2025-03-12T01:30:00.000Z";0
"2025-03-12T01:30:00.000Z";"2025-03-12T01:45:00.000Z";0
"2025-03-12T01:45:00.000Z";"2025-03-12T02:00:00.000Z";0
"2025-03-12T02:00:00.000Z";"2025-03-12T02:15:00.000Z";0
"2025-03-12T02:15:00.000Z";"2025-03-12T02:30:00.000Z";0
"2025-03-12T02:30:00.000Z";"2025-03-12T02:45:00.000Z";0
"2025-03-12T02:45:00.000Z";"2025-03-12T03:00:00.000Z";0
"2025-03-12T03:00:00.000Z";"2025-03-12T03:15:00.000Z";0
"2025-03-12T03:15:00.000Z";"2025-03-12T03:30:00.000Z";0
"2025-03-12T03:30:00.000Z";"2025-03-12T03:45:00.000Z";0
"2025-03-12T03:45:00.000Z";"2025-03-12T04:00:00.000Z";0
"2025-03-12T04:00:00.000Z";"2025-03-12T04:15:00.000Z";0
"2025-03-12T04:15:00.000Z";"2025-03-12T04:30:00.000Z";0
"2025-03-12T04:30:00.000Z";"2025-03-12T04:45:00.000Z";0
"2025-03-12T04:45:00.000Z";"2025-03-12T05:00:00.000Z";0
"2025-03-12T05:00:00.000Z";"2025-03-12T05:15:00.000Z";9.4
"2025-03-12T05:15:00.000Z";"2025-03-12T05:30:00.000Z";24.9
"2025-03-12T05:30:00.000Z";"2025-03-12T05:45:00.000Z";40.5
"2025-03-12T05:45:00.000Z";"2025-03-12T06:00:00.000Z";56
"2025-03-12T06:00:00.000Z";"2025-03-12T06:15:00.000Z";87.2
"2025-03-12T06:15:00.000Z";"2025-03-12T06:30:00.000Z";111.9
"2025-03-12T06:30:00.000Z";"2025-03-12T06:45:00.000Z";136.6
"2025-03-12T06:45:00.000Z";"2025-03-12T07:00:00.000Z";161.3
"2025-03-12T07:00:00.000Z";"2025-03-12T07:15:00.000Z";192.6
"2025-03-12T07:15:00.000Z";"2025-03-12T07:30:00.000Z";217.9
"2025-03-12T07:30:00.000Z";"2025-03-12T07:45:00.000Z";243.1
"2025-03-12T07:45:00.000Z";"2025-03-12T08:00:00.000Z";268.4
"2025-03-12T08:00:00.000Z";"2025-03-12T08:15:00.000Z";299.1
"2025-03-12T08:15:00.000Z";"2025-03-12T08:30:00.000Z";317.4
"2025-03-12T08:30:00.000Z";"2025-03-12T08:45:00.000Z";335.8
"2025-03-12T08:45:00.000Z";"2025-03-12T09:00:00.000Z";354.2
"2025-03-12T09:00:00.000Z";"2025-03-12T09:15:00.000Z";370.7
"2025-03-12T09:15:00.000Z";"2025-03-12T09:30:00.000Z";375.7
"2025-03-12T09:30:00.000Z";"2025-03-12T09:45:00.000Z";379.1
"2025-03-12T09:45:00.000Z";"2025-03-12T10:00:00.000Z";384.1
"2025-03-12T10:00:00.000Z";"2025-03-12T10:15:00.000Z";384.1
"2025-03-12T10:15:00.000Z";"2025-03-12T10:30:00.000Z";387.4
"2025-03-12T10:30:00.000Z";"2025-03-12T10:45:00.000Z";387.4
"2025-03-12T10:45:00.000Z";"2025-03-12T11:00:00.000Z";384.1
"2025-03-12T11:00:00.000Z";"2025-03-12T11:15:00.000Z";374.3
"2025-03-12T11:15:00.000Z";"2025-03-12T11:30:00.000Z";364.3
"2025-03-12T11:30:00.000Z";"2025-03-12T11:45:00.000Z";354.3
"2025-03-12T11:45:00.000Z";"2025-03-12T12:00:00.000Z";344.4
"2025-03-12T12:00:00.000Z";"2025-03-12T12:15:00.000Z";332
"2025-03-12T12:15:00.000Z";"2025-03-12T12:30:00.000Z";314.6
"2025-03-12T12:30:00.000Z";"2025-03-12T12:45:00.000Z";297.2
"2025-03-12T12:45:00.000Z";"2025-03-12T13:00:00.000Z";279.8
"2025-03-12T13:00:00.000Z";"2025-03-12T13:15:00.000Z";253.7
"2025-03-12T13:15:00.000Z";"2025-03-12T13:30:00.000Z";231.2
"2025-03-12T13:30:00.000Z";"2025-03-12T13:45:00.000Z";208.8
"2025-03-12T13:45:00.000Z";"2025-03-12T14:00:00.000Z";186.4
"2025-03-12T14:00:00.000Z";"2025-03-12T14:15:00.000Z";161.1
"2025-03-12T14:15:00.000Z";"2025-03-12T14:30:00.000Z";138
"2025-03-12T14:30:00.000Z";"2025-03-12T14:45:00.000Z";114.9
"2025-03-12T14:45:00.000Z";"2025-03-12T15:00:00.000Z";91.8
"2025-03-12T15:00:00.000Z";"2025-03-12T15:15:00.000Z";59
"2025-03-12T15:15:00.000Z";"2025-03-12T15:30:00.000Z";43.2
"2025-03-12T15:30:00.000Z";"2025-03-12T15:45:00.000Z";27.4
"2025-03-12T15:45:00.000Z";"2025-03-12T16:00:00.000Z";11.6
"2025-03-12T16:00:00.000Z";"2025-03-12T16:15:00.000Z";0
"2025-03-12T16:15:00.000Z";"2025-03-12T16:30:00.000Z";0
"2025-03-12T16:30:00.000Z";"2025-03-12T16:45:00.000Z";0
"2025-03-12T16:45:00.000Z";"2025-03-12T17:00:00.000Z";0
"2025-03-12T17:00:00.000Z";"2025-03-12T17:15:00.000Z";0
"2025-03-12T17:15:00.000Z";"2025-03-12T17:30:00.000Z";0
"2025-03-12T17:30:00.000Z";"2025-03-12T17:45:00.000Z";0
"2025-03-12T17:45:00.000Z";"2025-03-12T18:00:00.000Z";0
"2025-03-12T18:00:00.000Z";"2025-03-12T18:15:00.000Z";0
"2025-03-12T18:15:00.000Z";"2025-03-12T18:30:00.000Z";0
"2025-03-12T18:30:00.000Z";"2025-03-12T18:45:00.000Z";0
"2025-03-12T18:45:00.000Z";"2025-03-12T19:00:00.000Z";0
"2025-03-12T19:00:00.000Z";"2025-03-12T19:15:00.000Z";0
"2025-03-12T19:15:00.000Z";"2025-03-12T19:30:00.000Z";0
"2025-03-12T19:30:00.000Z";"2025-03-12T19:45:00.000Z";0
"2025-03-12T19:45:00.000Z";"2025-03-12T20:00:00.000Z";0
"2025-03-12T20:00:00.000Z";"2025-03-12T20:15:00.000Z";0
"2025-03-12T20:15:00.000Z";"2025-03-12T20:30:00.000Z";0
"2025-03-12T20:30:00.000Z";"2025-03-12T20:45:00.000Z";0
"2025-03-12T20:45:00.000Z";"2025-03-12T21:00:00.000Z";0
"2025-03-12T21:00:00.000Z";"2025-03-12T21:15:00.000Z";0
"2025-03-12T21:15:00.000Z";"2025-03-12T21:30:00.000Z";0
"2025-03-12T21:30:00.000Z";"2025-03-12T21:45:00.000Z";0
"2025-03-12T21:45:00.000Z";"2025-03-12T22:00:00.000Z";0
"2025-03-12T22:00:00.000Z";"2025-03-12T22:15:00.000Z";0
"2025-03-12T22:15:00.000Z";"2025-03-12T22:30:00.000Z";0
"2025-03-12T22:30:00.000Z";"2025-03-12T22:45:00.000Z";0
"2025-03-12T22:45:00.000Z";"2025-03-12T23:00:00.000Z";0
"2025-03-12T23:00:00.000Z";"2025-03-12T23:15:00.000Z";0
"2025-03-12T23:15:00.000Z";"2025-03-12T23:30:00.000Z";0
"2025-03-12T23:30:00.000Z";"2025-03-12T23:45:00.000Z";0
"2025-03-12T23:45:00.000Z";"2025-03-13T00:00:00.000Z";0
"2025-03-13T00:00:00.000Z";"2025-03-13T00:15:00.000Z";0
"2025-03-13T00:15:00.000Z";"2025-03-13T00:30:00.000Z";0
"2025-03-13T00:30:00.000Z";"2025-03-13T00:45:00.000Z";0
"2025-03-13T00:45:00.000Z";"2025-03-13T01:00:00.000Z";0
"2025-03-13T01:00:00.000Z";"2025-03-13T01:15:00.000Z";0
"2025-03-13T01:15:00.000Z";"2025-03-13T01:30:00.000Z";0
"2025-03-13T01:30:00.000Z";"2025-03-13T01:45:00.000Z";0
"2025-03-13T01:45:00.000Z";"2025-03-13T02:00:00.000Z";0
