"startTime";"endTime";"Nuclear power production - real time data"
"2025-02-25T13:06:00.000Z";"2025-02-25T13:09:00.000Z";3851.8
"2025-02-25T13:09:00.000Z";"2025-02-25T13:12:00.000Z";3849.8
"2025-02-25T13:12:00.000Z";"2025-02-25T13:15:00.000Z";3851
"2025-02-25T13:15:00.000Z";"2025-02-25T13:18:00.000Z";3852.7
"2025-02-25T13:18:00.000Z";"2025-02-25T13:21:00.000Z";3850.3
"2025-02-25T13:21:00.000Z";"2025-02-25T13:24:00.000Z";3851.2
"2025-02-25T13:24:00.000Z";"2025-02-25T13:27:00.000Z";3850.3
"2025-02-25T13:27:00.000Z";"2025-02-25T13:30:00.000Z";3851.7
"2025-02-25T13:30:00.000Z";"2025-02-25T13:33:00.000Z";3855.8
"2025-02-25T13:33:00.000Z";"2025-02-25T13:36:00.000Z";3851.2
"2025-02-25T13:36:00.000Z";"2025-02-25T13:39:00.000Z";3853.2
"2025-02-25T13:39:00.000Z";"2025-02-25T13:42:00.000Z";3852.8
"2025-02-25T13:42:00.000Z";"2025-02-25T13:45:00.000Z";3851.8
"2025-02-25T13:45:00.000Z";"2025-02-25T13:48:00.000Z";3849.7
"2025-02-25T13:48:00.000Z";"2025-02-25T13:51:00.000Z";3848.8
"2025-02-25T13:51:00.000Z";"2025-02-25T13:54:00.000Z";3850.5
"2025-02-25T13:54:00.000Z";"2025-02-25T13:57:00.000Z";3854.8
"2025-02-25T13:57:00.000Z";"2025-02-25T14:00:00.000Z";3851
"2025-02-25T14:00:00.000Z";"2025-02-25T14:03:00.000Z";3856.8
"2025-02-25T14:03:00.000Z";"2025-02-25T14:06:00.000Z";3847.7
"2025-02-25T14:06:00.000Z";"2025-02-25T14:09:00.000Z";3853.8
"2025-02-25T14:09:00.000Z";"2025-02-25T14:12:00.000Z";3849.2
"2025-02-25T14:12:00.000Z";"2025-02-25T14:15:00.000Z";3848.5
"2025-02-25T14:15:00.000Z";"2025-02-25T14:18:00.000Z";3851.5
"2025-02-25T14:18:00.000Z";"2025-02-25T14:21:00.000Z";3847.4
"2025-02-25T14:21:00.000Z";"2025-02-25T14:24:00.000Z";3854.8
"2025-02-25T14:24:00.000Z";"2025-02-25T14:27:00.000Z";3848
"2025-02-25T14:27:00.000Z";"2025-02-25T14:30:00.000Z";3852
"2025-02-25T14:30:00.000Z";"2025-02-25T14:33:00.000Z";3850.7
"2025-02-25T14:33:00.000Z";"2025-02-25T14:36:00.000Z";3852.8
"2025-02-25T14:36:00.000Z";"2025-02-25T14:39:00.000Z";3851.8
"2025-02-25T14:39:00.000Z";"2025-02-25T14:42:00.000Z";3847.5
"2025-02-25T14:42:00.000Z";"2025-02-25T14:45:00.000Z";3852.7
"2025-02-25T14:45:00.000Z";"2025-02-25T14:48:00.000Z";3850.8
"2025-02-25T14:48:00.000Z";"2025-02-25T14:51:00.000Z";3851.5
"2025-02-25T14:51:00.000Z";"2025-02-25T14:54:00.000Z";3850.3
"2025-02-25T14:54:00.000Z";"2025-02-25T14:57:00.000Z";3852
"2025-02-25T14:57:00.000Z";"2025-02-25T15:00:00.000Z";3855.3
"2025-02-25T15:00:00.000Z";"2025-02-25T15:03:00.000Z";3855.5
"2025-02-25T15:03:00.000Z";"2025-02-25T15:06:00.000Z";3852
"2025-02-25T15:06:00.000Z";"2025-02-25T15:09:00.000Z";3856.3
"2025-02-25T15:09:00.000Z";"2025-02-25T15:12:00.000Z";3850.7
"2025-02-25T15:12:00.000Z";"2025-02-25T15:15:00.000Z";3852.3
"2025-02-25T15:15:00.000Z";"2025-02-25T15:18:00.000Z";3850.2
"2025-02-25T15:18:00.000Z";"2025-02-25T15:21:00.000Z";3851
"2025-02-25T15:21:00.000Z";"2025-02-25T15:24:00.000Z";3854.7
"2025-02-25T15:24:00.000Z";"2025-02-25T15:27:00.000Z";3848.3
"2025-02-25T15:27:00.000Z";"2025-02-25T15:30:00.000Z";3849.3
"2025-02-25T15:30:00.000Z";"2025-02-25T15:33:00.000Z";3850.5
"2025-02-25T15:33:00.000Z";"2025-02-25T15:36:00.000Z";3848.8
"2025-02-25T15:36:00.000Z";"2025-02-25T15:39:00.000Z";3847.5
"2025-02-25T15:39:00.000Z";"2025-02-25T15:42:00.000Z";3860.7
"2025-02-25T15:42:00.000Z";"2025-02-25T15:45:00.000Z";3855.3
"2025-02-25T15:45:00.000Z";"2025-02-25T15:48:00.000Z";3858.5
"2025-02-25T15:48:00.000Z";"2025-02-25T15:51:00.000Z";3846.3
"2025-02-25T15:51:00.000Z";"2025-02-25T15:54:00.000Z";3850.2
"2025-02-25T15:54:00.000Z";"2025-02-25T15:57:00.000Z";3851.7
"2025-02-25T15:57:00.000Z";"2025-02-25T16:00:00.000Z";3848
"2025-02-25T16:00:00.000Z";"2025-02-25T16:03:00.000Z";3852
"2025-02-25T16:03:00.000Z";"2025-02-25T16:06:00.000Z";3848.3
"2025-02-25T16:06:00.000Z";"2025-02-25T16:09:00.000Z";3851.8
"2025-02-25T16:09:00.000Z";"2025-02-25T16:12:00.000Z";3853
"2025-02-25T16:12:00.000Z";"2025-02-25T16:15:00.000Z";3852.7
"2025-02-25T16:15:00.000Z";"2025-02-25T16:18:00.000Z";3851.7
"2025-02-25T16:18:00.000Z";"2025-02-25T16:21:00.000Z";3854
"2025-02-25T16:21:00.000Z";"2025-02-25T16:24:00.000Z";3850.2
"2025-02-25T16:24:00.000Z";"2025-02-25T16:27:00.000Z";3851.5
"2025-02-25T16:27:00.000Z";"2025-02-25T16:30:00.000Z";3855.3
"2025-02-25T16:30:00.000Z";"2025-02-25T16:33:00.000Z";3857.2
"2025-02-25T16:33:00.000Z";"2025-02-25T16:36:00.000Z";3856.3
"2025-02-25T16:36:00.000Z";"2025-02-25T16:39:00.000Z";3848.5
"2025-02-25T16:39:00.000Z";"2025-02-25T16:42:00.000Z";3852.3
"2025-02-25T16:42:00.000Z";"2025-02-25T16:45:00.000Z";3848.3
"2025-02-25T16:45:00.000Z";"2025-02-25T16:48:00.000Z";3850.8
"2025-02-25T16:48:00.000Z";"2025-02-25T16:51:00.000Z";3852.2
"2025-02-25T16:51:00.000Z";"2025-02-25T16:54:00.000Z";3851.8
"2025-02-25T16:54:00.000Z";"2025-02-25T16:57:00.000Z";3850
"2025-02-25T16:57:00.000Z";"2025-02-25T17:00:00.000Z";3854.2
"2025-02-25T17:00:00.000Z";"2025-02-25T17:03:00.000Z";3850.5
"2025-02-25T17:03:00.000Z";"2025-02-25T17:06:00.000Z";3851
"2025-02-25T17:06:00.000Z";"2025-02-25T17:09:00.000Z";3854
"2025-02-25T17:09:00.000Z";"2025-02-25T17:12:00.000Z";3856.8
"2025-02-25T17:12:00.000Z";"2025-02-25T17:15:00.000Z";3850.7
"2025-02-25T17:15:00.000Z";"2025-02-25T17:18:00.000Z";3855.7
"2025-02-25T17:18:00.000Z";"2025-02-25T17:21:00.000Z";3851
"2025-02-25T17:21:00.000Z";"2025-02-25T17:24:00.000Z";3853
"2025-02-25T17:24:00.000Z";"2025-02-25T17:27:00.000Z";3852.2
"2025-02-25T17:27:00.000Z";"2025-02-25T17:30:00.000Z";3853.7
"2025-02-25T17:30:00.000Z";"2025-02-25T17:33:00.000Z";3855.2
"2025-02-25T17:33:00.000Z";"2025-02-25T17:36:00.000Z";3851.2
"2025-02-25T17:36:00.000Z";"2025-02-25T17:39:00.000Z";3853.3
"2025-02-25T17:39:00.000Z";"2025-02-25T17:42:00.000Z";3852.7
"2025-02-25T17:42:00.000Z";"2025-02-25T17:45:00.000Z";3852.2
"2025-02-25T17:45:00.000Z";"2025-02-25T17:48:00.000Z";3852.8
"2025-02-25T17:48:00.000Z";"2025-02-25T17:51:00.000Z";3851.2
"2025-02-25T17:51:00.000Z";"2025-02-25T17:54:00.000Z";3854.7
"2025-02-25T17:54:00.000Z";"2025-02-25T17:57:00.000Z";3852.5
"2025-02-25T17:57:00.000Z";"2025-02-25T18:00:00.000Z";3850.3
"2025-02-25T18:00:00.000Z";"2025-02-25T18:03:00.000Z";3845.3
"2025-02-25T18:03:00.000Z";"2025-02-25T18:06:00.000Z";3924.7
"2025-02-25T18:06:00.000Z";"2025-02-25T18:09:00.000Z";3929.2
"2025-02-25T18:09:00.000Z";"2025-02-25T18:12:00.000Z";3928.2
"2025-02-25T18:12:00.000Z";"2025-02-25T18:15:00.000Z";3930.3
"2025-02-25T18:15:00.000Z";"2025-02-25T18:18:00.000Z";3928.3
"2025-02-25T18:18:00.000Z";"2025-02-25T18:21:00.000Z";3926.8
"2025-02-25T18:21:00.000Z";"2025-02-25T18:24:00.000Z";3930.8
"2025-02-25T18:24:00.000Z";"2025-02-25T18:27:00.000Z";3928
"2025-02-25T18:27:00.000Z";"2025-02-25T18:30:00.000Z";3927.2
"2025-02-25T18:30:00.000Z";"2025-02-25T18:33:00.000Z";3922.8
"2025-02-25T18:33:00.000Z";"2025-02-25T18:36:00.000Z";3927
"2025-02-25T18:36:00.000Z";"2025-02-25T18:39:00.000Z";3931.7
"2025-02-25T18:39:00.000Z";"2025-02-25T18:42:00.000Z";3927
"2025-02-25T18:42:00.000Z";"2025-02-25T18:45:00.000Z";3923.7
"2025-02-25T18:45:00.000Z";"2025-02-25T18:48:00.000Z";3927.8
"2025-02-25T18:48:00.000Z";"2025-02-25T18:51:00.000Z";3930.3
"2025-02-25T18:51:00.000Z";"2025-02-25T18:54:00.000Z";3928.7
"2025-02-25T18:54:00.000Z";"2025-02-25T18:57:00.000Z";3932.5
"2025-02-25T18:57:00.000Z";"2025-02-25T19:00:00.000Z";3929
"2025-02-25T19:00:00.000Z";"2025-02-25T19:03:00.000Z";3931.5
"2025-02-25T19:03:00.000Z";"2025-02-25T19:06:00.000Z";3926.5
"2025-02-25T19:06:00.000Z";"2025-02-25T19:09:00.000Z";3928.5
"2025-02-25T19:09:00.000Z";"2025-02-25T19:12:00.000Z";3924
"2025-02-25T19:12:00.000Z";"2025-02-25T19:15:00.000Z";3928.2
"2025-02-25T19:15:00.000Z";"2025-02-25T19:18:00.000Z";3926.3
"2025-02-25T19:18:00.000Z";"2025-02-25T19:21:00.000Z";3927
"2025-02-25T19:21:00.000Z";"2025-02-25T19:24:00.000Z";3928.2
"2025-02-25T19:24:00.000Z";"2025-02-25T19:27:00.000Z";3927.8
"2025-02-25T19:27:00.000Z";"2025-02-25T19:30:00.000Z";3923.5
"2025-02-25T19:30:00.000Z";"2025-02-25T19:33:00.000Z";3927.3
"2025-02-25T19:33:00.000Z";"2025-02-25T19:36:00.000Z";3929.7
"2025-02-25T19:36:00.000Z";"2025-02-25T19:39:00.000Z";3930.8
"2025-02-25T19:39:00.000Z";"2025-02-25T19:42:00.000Z";3929.8
"2025-02-25T19:42:00.000Z";"2025-02-25T19:45:00.000Z";3927.7
"2025-02-25T19:45:00.000Z";"2025-02-25T19:48:00.000Z";3930.5
"2025-02-25T19:48:00.000Z";"2025-02-25T19:51:00.000Z";3930.3
"2025-02-25T19:51:00.000Z";"2025-02-25T19:54:00.000Z";3931.3
"2025-02-25T19:54:00.000Z";"2025-02-25T19:57:00.000Z";3928.3
"2025-02-25T19:57:00.000Z";"2025-02-25T20:00:00.000Z";3926.8
"2025-02-25T20:00:00.000Z";"2025-02-25T20:03:00.000Z";3933.6
"2025-02-25T20:03:00.000Z";"2025-02-25T20:06:00.000Z";3923.8
"2025-02-25T20:06:00.000Z";"2025-02-25T20:09:00.000Z";3930.3
"2025-02-25T20:09:00.000Z";"2025-02-25T20:12:00.000Z";3931.5
"2025-02-25T20:12:00.000Z";"2025-02-25T20:15:00.000Z";3928
"2025-02-25T20:15:00.000Z";"2025-02-25T20:18:00.000Z";3930
"2025-02-25T20:18:00.000Z";"2025-02-25T20:21:00.000Z";3932
"2025-02-25T20:21:00.000Z";"2025-02-25T20:24:00.000Z";3929.5
"2025-02-25T20:24:00.000Z";"2025-02-25T20:27:00.000Z";3928.7
"2025-02-25T20:27:00.000Z";"2025-02-25T20:30:00.000Z";3931.5
"2025-02-25T20:30:00.000Z";"2025-02-25T20:33:00.000Z";3928.2
"2025-02-25T20:33:00.000Z";"2025-02-25T20:36:00.000Z";3930.8
"2025-02-25T20:36:00.000Z";"2025-02-25T20:39:00.000Z";3930
"2025-02-25T20:39:00.000Z";"2025-02-25T20:42:00.000Z";3931.3
"2025-02-25T20:42:00.000Z";"2025-02-25T20:45:00.000Z";3931.2
"2025-02-25T20:45:00.000Z";"2025-02-25T20:48:00.000Z";3929.8
"2025-02-25T20:48:00.000Z";"2025-02-25T20:51:00.000Z";3928
"2025-02-25T20:51:00.000Z";"2025-02-25T20:54:00.000Z";3930.3
"2025-02-25T20:54:00.000Z";"2025-02-25T20:57:00.000Z";3928.2
"2025-02-25T20:57:00.000Z";"2025-02-25T21:00:00.000Z";3929.8
"2025-02-25T21:00:00.000Z";"2025-02-25T21:03:00.000Z";3924.4
"2025-02-25T21:03:00.000Z";"2025-02-25T21:06:00.000Z";3932
"2025-02-25T21:06:00.000Z";"2025-02-25T21:09:00.000Z";3934
"2025-02-25T21:09:00.000Z";"2025-02-25T21:12:00.000Z";3926.8
"2025-02-25T21:12:00.000Z";"2025-02-25T21:15:00.000Z";3931.2
"2025-02-25T21:15:00.000Z";"2025-02-25T21:18:00.000Z";3924
"2025-02-25T21:18:00.000Z";"2025-02-25T21:21:00.000Z";3935.2
"2025-02-25T21:21:00.000Z";"2025-02-25T21:24:00.000Z";3926.7
"2025-02-25T21:24:00.000Z";"2025-02-25T21:27:00.000Z";3929.2
"2025-02-25T21:27:00.000Z";"2025-02-25T21:30:00.000Z";3927.3
"2025-02-25T21:30:00.000Z";"2025-02-25T21:33:00.000Z";3927.2
"2025-02-25T21:33:00.000Z";"2025-02-25T21:36:00.000Z";3926.7
"2025-02-25T21:36:00.000Z";"2025-02-25T21:39:00.000Z";3929.7
"2025-02-25T21:39:00.000Z";"2025-02-25T21:42:00.000Z";3927.5
"2025-02-25T21:42:00.000Z";"2025-02-25T21:45:00.000Z";3926.5
"2025-02-25T21:45:00.000Z";"2025-02-25T21:48:00.000Z";3929.7
"2025-02-25T21:48:00.000Z";"2025-02-25T21:51:00.000Z";3932.5
"2025-02-25T21:51:00.000Z";"2025-02-25T21:54:00.000Z";3931.2
"2025-02-25T21:54:00.000Z";"2025-02-25T21:57:00.000Z";3930.3
"2025-02-25T21:57:00.000Z";"2025-02-25T22:00:00.000Z";3930
"2025-02-25T22:00:00.000Z";"2025-02-25T22:03:00.000Z";3931.5
"2025-02-25T22:03:00.000Z";"2025-02-25T22:06:00.000Z";3930.5
"2025-02-25T22:06:00.000Z";"2025-02-25T22:09:00.000Z";3932.5
"2025-02-25T22:09:00.000Z";"2025-02-25T22:12:00.000Z";3931
"2025-02-25T22:12:00.000Z";"2025-02-25T22:15:00.000Z";3926.3
"2025-02-25T22:15:00.000Z";"2025-02-25T22:18:00.000Z";3929.8
"2025-02-25T22:18:00.000Z";"2025-02-25T22:21:00.000Z";3931.2
"2025-02-25T22:21:00.000Z";"2025-02-25T22:24:00.000Z";3932.3
"2025-02-25T22:24:00.000Z";"2025-02-25T22:27:00.000Z";3925.7
"2025-02-25T22:27:00.000Z";"2025-02-25T22:30:00.000Z";3928.2
"2025-02-25T22:30:00.000Z";"2025-02-25T22:33:00.000Z";3926.8
"2025-02-25T22:33:00.000Z";"2025-02-25T22:36:00.000Z";3930.3
"2025-02-25T22:36:00.000Z";"2025-02-25T22:39:00.000Z";3928.3
"2025-02-25T22:39:00.000Z";"2025-02-25T22:42:00.000Z";3929.7
"2025-02-25T22:42:00.000Z";"2025-02-25T22:45:00.000Z";3929.5
"2025-02-25T22:45:00.000Z";"2025-02-25T22:48:00.000Z";3928.2
"2025-02-25T22:48:00.000Z";"2025-02-25T22:51:00.000Z";3924.2
"2025-02-25T22:51:00.000Z";"2025-02-25T22:54:00.000Z";3930.3
"2025-02-25T22:54:00.000Z";"2025-02-25T22:57:00.000Z";3933.2
"2025-02-25T22:57:00.000Z";"2025-02-25T23:00:00.000Z";3926.3
"2025-02-25T23:00:00.000Z";"2025-02-25T23:03:00.000Z";3947.6
"2025-02-25T23:03:00.000Z";"2025-02-25T23:06:00.000Z";3984
"2025-02-25T23:06:00.000Z";"2025-02-25T23:09:00.000Z";3983.3
"2025-02-25T23:09:00.000Z";"2025-02-25T23:12:00.000Z";3978.2
"2025-02-25T23:12:00.000Z";"2025-02-25T23:15:00.000Z";3977.5
"2025-02-25T23:15:00.000Z";"2025-02-25T23:18:00.000Z";3976.5
"2025-02-25T23:18:00.000Z";"2025-02-25T23:21:00.000Z";3980.7
"2025-02-25T23:21:00.000Z";"2025-02-25T23:24:00.000Z";3979.5
"2025-02-25T23:24:00.000Z";"2025-02-25T23:27:00.000Z";3981
"2025-02-25T23:27:00.000Z";"2025-02-25T23:30:00.000Z";3981.3
"2025-02-25T23:30:00.000Z";"2025-02-25T23:33:00.000Z";3980
"2025-02-25T23:33:00.000Z";"2025-02-25T23:36:00.000Z";3983.5
"2025-02-25T23:36:00.000Z";"2025-02-25T23:39:00.000Z";3982.2
"2025-02-25T23:39:00.000Z";"2025-02-25T23:42:00.000Z";3981.5
"2025-02-25T23:42:00.000Z";"2025-02-25T23:45:00.000Z";4008.7
"2025-02-25T23:45:00.000Z";"2025-02-25T23:48:00.000Z";4018.3
"2025-02-25T23:48:00.000Z";"2025-02-25T23:51:00.000Z";4043.8
"2025-02-25T23:51:00.000Z";"2025-02-25T23:54:00.000Z";4064.7
"2025-02-25T23:54:00.000Z";"2025-02-25T23:57:00.000Z";4078.7
"2025-02-25T23:57:00.000Z";"2025-02-26T00:00:00.000Z";4096.3
"2025-02-26T00:00:00.000Z";"2025-02-26T00:03:00.000Z";4102.3
"2025-02-26T00:03:00.000Z";"2025-02-26T00:06:00.000Z";4115
"2025-02-26T00:06:00.000Z";"2025-02-26T00:09:00.000Z";4123.2
"2025-02-26T00:09:00.000Z";"2025-02-26T00:12:00.000Z";4130.8
"2025-02-26T00:12:00.000Z";"2025-02-26T00:15:00.000Z";4136.8
"2025-02-26T00:15:00.000Z";"2025-02-26T00:18:00.000Z";4149
"2025-02-26T00:18:00.000Z";"2025-02-26T00:21:00.000Z";4150.7
"2025-02-26T00:21:00.000Z";"2025-02-26T00:24:00.000Z";4161.7
"2025-02-26T00:24:00.000Z";"2025-02-26T00:27:00.000Z";4166.3
"2025-02-26T00:27:00.000Z";"2025-02-26T00:30:00.000Z";4171.2
"2025-02-26T00:30:00.000Z";"2025-02-26T00:33:00.000Z";4178.2
"2025-02-26T00:33:00.000Z";"2025-02-26T00:36:00.000Z";4179.8
"2025-02-26T00:36:00.000Z";"2025-02-26T00:39:00.000Z";4181.7
"2025-02-26T00:39:00.000Z";"2025-02-26T00:42:00.000Z";4188.5
"2025-02-26T00:42:00.000Z";"2025-02-26T00:45:00.000Z";4190.8
"2025-02-26T00:45:00.000Z";"2025-02-26T00:48:00.000Z";4192
"2025-02-26T00:48:00.000Z";"2025-02-26T00:51:00.000Z";4203.5
"2025-02-26T00:51:00.000Z";"2025-02-26T00:54:00.000Z";4201.5
"2025-02-26T00:54:00.000Z";"2025-02-26T00:57:00.000Z";4206.3
"2025-02-26T00:57:00.000Z";"2025-02-26T01:00:00.000Z";4205.8
"2025-02-26T01:00:00.000Z";"2025-02-26T01:03:00.000Z";4214.5
"2025-02-26T01:03:00.000Z";"2025-02-26T01:06:00.000Z";4212.3
"2025-02-26T01:06:00.000Z";"2025-02-26T01:09:00.000Z";4219
"2025-02-26T01:09:00.000Z";"2025-02-26T01:12:00.000Z";4216.3
"2025-02-26T01:12:00.000Z";"2025-02-26T01:15:00.000Z";4216.5
"2025-02-26T01:15:00.000Z";"2025-02-26T01:18:00.000Z";4215
"2025-02-26T01:18:00.000Z";"2025-02-26T01:21:00.000Z";4214.2
"2025-02-26T01:21:00.000Z";"2025-02-26T01:24:00.000Z";4216.7
"2025-02-26T01:24:00.000Z";"2025-02-26T01:27:00.000Z";4219.7
"2025-02-26T01:27:00.000Z";"2025-02-26T01:30:00.000Z";4221
"2025-02-26T01:30:00.000Z";"2025-02-26T01:33:00.000Z";4217.2
"2025-02-26T01:33:00.000Z";"2025-02-26T01:36:00.000Z";4210.2
"2025-02-26T01:36:00.000Z";"2025-02-26T01:39:00.000Z";4210.8
"2025-02-26T01:39:00.000Z";"2025-02-26T01:42:00.000Z";4217
"2025-02-26T01:42:00.000Z";"2025-02-26T01:45:00.000Z";4217.3
"2025-02-26T01:45:00.000Z";"2025-02-26T01:48:00.000Z";4215.7
"2025-02-26T01:48:00.000Z";"2025-02-26T01:51:00.000Z";4214.5
"2025-02-26T01:51:00.000Z";"2025-02-26T01:54:00.000Z";4214.3
"2025-02-26T01:54:00.000Z";"2025-02-26T01:57:00.000Z";4216.7
"2025-02-26T01:57:00.000Z";"2025-02-26T02:00:00.000Z";4214.5
"2025-02-26T02:00:00.000Z";"2025-02-26T02:03:00.000Z";4217
"2025-02-26T02:03:00.000Z";"2025-02-26T02:06:00.000Z";4214.5
"2025-02-26T02:06:00.000Z";"2025-02-26T02:09:00.000Z";4211.7
"2025-02-26T02:09:00.000Z";"2025-02-26T02:12:00.000Z";4216.5
"2025-02-26T02:12:00.000Z";"2025-02-26T02:15:00.000Z";4219
"2025-02-26T02:15:00.000Z";"2025-02-26T02:18:00.000Z";4220.6
"2025-02-26T02:18:00.000Z";"2025-02-26T02:21:00.000Z";4215.5
"2025-02-26T02:21:00.000Z";"2025-02-26T02:24:00.000Z";4218
"2025-02-26T02:24:00.000Z";"2025-02-26T02:27:00.000Z";4217.7
"2025-02-26T02:27:00.000Z";"2025-02-26T02:30:00.000Z";4214.2
"2025-02-26T02:30:00.000Z";"2025-02-26T02:33:00.000Z";4218.7
"2025-02-26T02:33:00.000Z";"2025-02-26T02:36:00.000Z";4217
"2025-02-26T02:36:00.000Z";"2025-02-26T02:39:00.000Z";4211.2
"2025-02-26T02:39:00.000Z";"2025-02-26T02:42:00.000Z";4211.5
"2025-02-26T02:42:00.000Z";"2025-02-26T02:45:00.000Z";4211
"2025-02-26T02:45:00.000Z";"2025-02-26T02:48:00.000Z";4212.8
"2025-02-26T02:48:00.000Z";"2025-02-26T02:51:00.000Z";4215.5
"2025-02-26T02:51:00.000Z";"2025-02-26T02:54:00.000Z";4215.7
"2025-02-26T02:54:00.000Z";"2025-02-26T02:57:00.000Z";4212.2
"2025-02-26T02:57:00.000Z";"2025-02-26T03:00:00.000Z";4213
"2025-02-26T03:00:00.000Z";"2025-02-26T03:03:00.000Z";4216
"2025-02-26T03:03:00.000Z";"2025-02-26T03:06:00.000Z";4215.2
"2025-02-26T03:06:00.000Z";"2025-02-26T03:09:00.000Z";4212.8
"2025-02-26T03:09:00.000Z";"2025-02-26T03:12:00.000Z";4217.7
"2025-02-26T03:12:00.000Z";"2025-02-26T03:15:00.000Z";4217.7
"2025-02-26T03:15:00.000Z";"2025-02-26T03:18:00.000Z";4216.7
"2025-02-26T03:18:00.000Z";"2025-02-26T03:21:00.000Z";4217
"2025-02-26T03:21:00.000Z";"2025-02-26T03:24:00.000Z";4211.9
"2025-02-26T03:24:00.000Z";"2025-02-26T03:27:00.000Z";4214.8
"2025-02-26T03:27:00.000Z";"2025-02-26T03:30:00.000Z";4215.2
"2025-02-26T03:30:00.000Z";"2025-02-26T03:33:00.000Z";4215.2
"2025-02-26T03:33:00.000Z";"2025-02-26T03:36:00.000Z";4215.7
"2025-02-26T03:36:00.000Z";"2025-02-26T03:39:00.000Z";4214.5
"2025-02-26T03:39:00.000Z";"2025-02-26T03:42:00.000Z";4215.7
"2025-02-26T03:42:00.000Z";"2025-02-26T03:45:00.000Z";4210.3
"2025-02-26T03:45:00.000Z";"2025-02-26T03:48:00.000Z";4219.2
"2025-02-26T03:48:00.000Z";"2025-02-26T03:51:00.000Z";4214.3
"2025-02-26T03:51:00.000Z";"2025-02-26T03:54:00.000Z";4211.5
"2025-02-26T03:54:00.000Z";"2025-02-26T03:57:00.000Z";4208
"2025-02-26T03:57:00.000Z";"2025-02-26T04:00:00.000Z";4215.8
"2025-02-26T04:00:00.000Z";"2025-02-26T04:03:00.000Z";4222.7
"2025-02-26T04:03:00.000Z";"2025-02-26T04:06:00.000Z";4218
"2025-02-26T04:06:00.000Z";"2025-02-26T04:09:00.000Z";4215.2
"2025-02-26T04:09:00.000Z";"2025-02-26T04:12:00.000Z";4217.3
"2025-02-26T04:12:00.000Z";"2025-02-26T04:15:00.000Z";4219.5
"2025-02-26T04:15:00.000Z";"2025-02-26T04:18:00.000Z";4217.3
"2025-02-26T04:18:00.000Z";"2025-02-26T04:21:00.000Z";4212.7
"2025-02-26T04:21:00.000Z";"2025-02-26T04:24:00.000Z";4212.8
"2025-02-26T04:24:00.000Z";"2025-02-26T04:27:00.000Z";4211.2
"2025-02-26T04:27:00.000Z";"2025-02-26T04:30:00.000Z";4217.5
"2025-02-26T04:30:00.000Z";"2025-02-26T04:33:00.000Z";4216.3
"2025-02-26T04:33:00.000Z";"2025-02-26T04:36:00.000Z";4213.7
"2025-02-26T04:36:00.000Z";"2025-02-26T04:39:00.000Z";4215.8
"2025-02-26T04:39:00.000Z";"2025-02-26T04:42:00.000Z";4218.5
"2025-02-26T04:42:00.000Z";"2025-02-26T04:45:00.000Z";4214.2
"2025-02-26T04:45:00.000Z";"2025-02-26T04:48:00.000Z";4215.8
"2025-02-26T04:48:00.000Z";"2025-02-26T04:51:00.000Z";4212.3
"2025-02-26T04:51:00.000Z";"2025-02-26T04:54:00.000Z";4218
"2025-02-26T04:54:00.000Z";"2025-02-26T04:57:00.000Z";4215.2
"2025-02-26T04:57:00.000Z";"2025-02-26T05:00:00.000Z";4210
"2025-02-26T05:00:00.000Z";"2025-02-26T05:03:00.000Z";4216.5
"2025-02-26T05:03:00.000Z";"2025-02-26T05:06:00.000Z";4215.2
"2025-02-26T05:06:00.000Z";"2025-02-26T05:09:00.000Z";4214.2
"2025-02-26T05:09:00.000Z";"2025-02-26T05:12:00.000Z";4215.7
"2025-02-26T05:12:00.000Z";"2025-02-26T05:15:00.000Z";4213.8
"2025-02-26T05:15:00.000Z";"2025-02-26T05:18:00.000Z";4212.2
"2025-02-26T05:18:00.000Z";"2025-02-26T05:21:00.000Z";4215.8
"2025-02-26T05:21:00.000Z";"2025-02-26T05:24:00.000Z";4216.8
"2025-02-26T05:24:00.000Z";"2025-02-26T05:27:00.000Z";4212
"2025-02-26T05:27:00.000Z";"2025-02-26T05:30:00.000Z";4214.2
"2025-02-26T05:30:00.000Z";"2025-02-26T05:33:00.000Z";4215.3
"2025-02-26T05:33:00.000Z";"2025-02-26T05:36:00.000Z";4214.5
"2025-02-26T05:36:00.000Z";"2025-02-26T05:39:00.000Z";4216.8
"2025-02-26T05:39:00.000Z";"2025-02-26T05:42:00.000Z";4217.2
"2025-02-26T05:42:00.000Z";"2025-02-26T05:45:00.000Z";4220.2
"2025-02-26T05:45:00.000Z";"2025-02-26T05:48:00.000Z";4220.5
"2025-02-26T05:48:00.000Z";"2025-02-26T05:51:00.000Z";4219.3
"2025-02-26T05:51:00.000Z";"2025-02-26T05:54:00.000Z";4226.3
"2025-02-26T05:54:00.000Z";"2025-02-26T05:57:00.000Z";4223.1
"2025-02-26T05:57:00.000Z";"2025-02-26T06:00:00.000Z";4218.5
"2025-02-26T06:00:00.000Z";"2025-02-26T06:03:00.000Z";4219.7
"2025-02-26T06:03:00.000Z";"2025-02-26T06:06:00.000Z";4220.3
"2025-02-26T06:06:00.000Z";"2025-02-26T06:09:00.000Z";4216.8
"2025-02-26T06:09:00.000Z";"2025-02-26T06:12:00.000Z";4219.2
"2025-02-26T06:12:00.000Z";"2025-02-26T06:15:00.000Z";4219.3
